product_id,date,competitor_a_price,competitor_b_price,competitor_c_price,competitor_avg_price
P0009,2025-06-25,13712.24,14394.38,12496.14,13534.25
P0009,2025-07-02,12043.29,13526.88,14294.01,13288.06
P0009,2025-07-09,13843.71,14763.35,12585.66,13730.91
P0009,2025-07-16,13301.55,13757.91,14379.26,13812.91
P0009,2025-07-23,12650.4,13908.11,12977.88,13178.8
P0009,2025-07-30,12610.8,12943.42,14588.38,13380.87
P0009,2025-08-06,13789.57,12134.86,13367.02,13097.15
P0009,2025-08-13,13606.91,12302.74,12788.34,12899.33
P0009,2025-08-20,12598.0,12296.91,12898.65,12597.85
P0009,2025-08-27,14283.95,13832.41,13641.28,13919.21
P0009,2025-09-03,14094.89,12505.92,12811.1,13137.3
P0009,2025-09-10,12953.11,13432.4,14546.5,13644.0
P0009,2025-09-17,12762.98,13958.17,13738.45,13486.53
P0009,2025-09-24,13891.5,13335.91,12926.29,13384.57
P0009,2025-10-01,12826.43,13336.66,12451.89,12871.66
P0009,2025-10-08,13026.45,13719.67,12724.99,13157.04
P0009,2025-10-15,13628.91,12359.37,14323.7,13437.33
P0009,2025-10-22,13478.47,14187.11,12460.54,13375.37
P0009,2025-10-29,14188.28,12692.94,12536.94,13139.39
P0009,2025-11-05,13692.71,13339.12,13245.39,13425.74
P0009,2025-11-12,12143.64,12639.83,14871.06,13218.18
P0009,2025-11-19,14189.4,12683.76,14379.51,13750.89
P0009,2025-11-26,13788.69,12857.74,13505.02,13383.82
P0009,2025-12-03,13162.98,14690.6,12829.41,13561.0
P0009,2025-12-10,14307.59,12982.32,12707.26,13332.39
P0009,2025-12-17,12854.08,14325.53,13485.83,13555.15
P0009,2025-12-24,12134.07,12763.18,14996.92,13298.06
P0009,2025-12-31,13105.61,14214.62,14611.63,13977.29
P0010,2025-01-01,5232.45,5627.68,4850.34,5236.82
P0010,2025-01-08,5272.37,4786.07,5618.66,5225.7
P0010,2025-01-15,5164.2,5249.25,5718.33,5377.26
P0010,2025-01-22,4898.51,4962.7,5444.18,5101.8
P0010,2025-01-29,5129.06,4779.0,4820.78,4909.61
P0010,2025-02-05,5019.99,4713.0,5362.89,5031.96
P0010,2025-02-12,5522.26,5295.2,5630.35,5482.6
P0010,2025-02-19,4663.8,5313.59,5281.27,5086.22
P0010,2025-02-26,5294.36,5628.93,5249.47,5390.92
P0010,2025-03-05,5304.67,5444.68,5073.14,5274.16
P0010,2025-03-12,4924.02,5430.04,4737.99,5030.68
P0010,2025-03-19,5243.67,4652.56,4806.35,4900.86
P0010,2025-03-26,4885.92,4772.44,4889.56,4849.31
P0010,2025-04-02,4621.85,5606.43,4828.78,5019.02
P0010,2025-04-09,5105.99,5539.99,5007.74,5217.91
P0010,2025-04-16,5410.56,5035.89,5159.12,5201.86
P0010,2025-04-23,5084.86,5078.32,5101.9,5088.36
P0010,2025-04-30,4760.3,5619.15,5555.69,5311.71
P0010,2025-05-07,5140.37,4876.75,5194.22,5070.45
P0010,2025-05-14,4780.59,5540.89,5277.0,5199.49
P0010,2025-05-21,4894.87,4723.2,5370.47,4996.18
P0010,2025-05-28,5211.97,5531.8,4903.2,5215.66
P0010,2025-06-04,4720.08,5315.97,5486.41,5174.15
P0010,2025-06-11,5250.97,5174.74,4970.5,5132.07
P0010,2025-06-18,4987.93,5455.76,5654.43,5366.04
P0010,2025-06-25,5485.34,5487.44,5391.3,5454.69
P0010,2025-07-02,5239.29,4699.74,5310.7,5083.24
P0010,2025-07-09,4901.55,4910.89,4873.72,4895.39
P0010,2025-07-16,5448.36,4928.2,4779.17,5051.91
P0010,2025-07-23,4813.59,5129.17,5099.7,5014.15
P0010,2025-07-30,5130.1,5327.51,5301.96,5253.19
P0010,2025-08-06,5470.65,5511.04,5654.19,5545.29
P0010,2025-08-13,5455.98,5329.57,5332.93,5372.83
P0010,2025-08-20,5491.06,4889.37,4819.27,5066.57
P0010,2025-08-27,5034.53,4979.97,5593.12,5202.54
P0010,2025-09-03,4631.58,4773.77,5706.91,5037.42
P0010,2025-09-10,4741.25,5612.56,5489.49,5281.1
P0010,2025-09-17,5387.54,5108.38,5046.53,5180.82
P0010,2025-09-24,5485.71,5052.2,5009.67,5182.53
P0010,2025-10-01,5288.34,4705.43,5121.0,5038.26
P0010,2025-10-08,5299.59,5236.2,5332.36,5289.38
P0010,2025-10-15,5007.45,5637.74,5194.91,5280.03
P0010,2025-10-22,4856.19,5201.89,5137.14,5065.07
P0010,2025-10-29,5186.31,4940.18,5153.33,5093.27
P0010,2025-11-05,5115.77,4681.2,5541.93,5112.97
P0010,2025-11-12,5405.22,5350.87,5637.74,5464.61
P0010,2025-11-19,5356.3,5246.09,5291.9,5298.1
P0010,2025-11-26,5296.8,4891.35,5028.41,5072.19
P0010,2025-12-03,5254.8,5438.17,4747.02,5146.66
P0010,2025-12-10,5423.66,4730.69,5698.34,5284.23
P0010,2025-12-17,4797.62,4648.7,4785.48,4743.93
P0010,2025-12-24,4607.85,5259.12,5662.71,5176.56
P0010,2025-12-31,4869.07,4827.83,5082.97,4926.62
P0011,2025-01-01,17722.19,15191.91,18705.65,17206.58
P0011,2025-01-08,15331.94,17423.76,18788.79,17181.5
P0011,2025-01-15,16178.29,15831.37,17757.28,16588.98
P0011,2025-01-22,16627.49,17705.85,18584.76,17639.37
P0011,2025-01-29,16474.61,18092.37,16735.69,17100.89
P0011,2025-02-05,16283.74,16714.69,15968.92,16322.45
P0011,2025-02-12,15300.59,15763.34,17219.45,16094.46
P0011,2025-02-19,17304.92,18003.98,17188.24,17499.05
P0011,2025-02-26,15688.38,16465.58,16308.67,16154.21
P0011,2025-03-05,17353.42,17936.49,17136.46,17475.46
P0011,2025-03-12,14944.8,16254.46,15657.82,15619.03
P0011,2025-03-19,16492.91,17707.44,16980.62,17060.32
P0011,2025-03-26,18128.73,18187.5,17528.21,17948.15
P0011,2025-04-02,18204.36,17251.83,18067.45,17841.21
P0011,2025-04-09,17798.44,17201.98,15927.18,16975.87
P0011,2025-04-16,16707.23,18508.65,18318.28,17844.72
P0011,2025-04-23,18150.63,16362.05,15851.44,16788.04
P0011,2025-04-30,18210.18,18061.75,18116.28,18129.4
P0011,2025-05-07,16661.39,15777.27,18342.58,16927.08
P0011,2025-05-14,15083.17,17516.02,17268.97,16622.72
P0011,2025-05-21,16811.74,16673.67,16080.99,16522.13
P0011,2025-05-28,15989.87,16797.37,17399.85,16729.03
P0011,2025-06-04,15589.29,17154.81,16736.41,16493.5
P0011,2025-06-11,15655.4,16664.82,17233.75,16517.99
P0011,2025-06-18,16759.21,16775.55,18800.76,17445.17
P0011,2025-06-25,18139.54,16464.22,15827.38,16810.38
P0011,2025-07-02,17228.51,17841.33,16142.17,17070.67
P0011,2025-07-09,16126.13,17274.72,16513.85,16638.23
P0011,2025-07-16,18077.14,15326.92,17891.94,17098.67
P0011,2025-07-23,17260.57,17656.85,15878.37,16931.93
P0011,2025-07-30,17065.57,16611.39,17912.41,17196.46
P0011,2025-08-06,15743.46,15305.56,16621.87,15890.3
P0011,2025-08-13,15161.65,17564.32,16129.35,16285.11
P0011,2025-08-20,15572.63,17506.96,17352.95,16810.85
P0011,2025-08-27,15017.63,16464.08,18665.26,16715.66
P0011,2025-09-03,17355.7,16157.41,15588.57,16367.23
P0011,2025-09-10,16132.84,16619.59,17856.07,16869.5
P0011,2025-09-17,15659.78,17048.74,17061.09,16589.87
P0011,2025-09-24,17082.41,15484.4,18108.48,16891.76
P0011,2025-10-01,17562.35,15562.41,15616.66,16247.14
P0011,2025-10-08,16902.58,15340.07,17896.02,16712.89
P0011,2025-10-15,15535.59,18179.79,16642.02,16785.8
P0011,2025-10-22,17000.1,16857.78,16825.04,16894.31
P0011,2025-10-29,16115.3,18175.26,16506.63,16932.4
P0011,2025-11-05,18143.65,18364.21,17674.04,18060.63
P0011,2025-11-12,16002.75,17621.9,16993.8,16872.82
P0011,2025-11-19,15389.3,17053.51,17466.87,16636.56
P0011,2025-11-26,15915.62,15872.07,18760.57,16849.42
P0011,2025-12-03,18127.09,17233.1,16114.98,17158.39
P0011,2025-12-10,16373.54,16802.48,17205.85,16793.96
P0011,2025-12-17,15433.29,17336.18,16966.44,16578.64
P0011,2025-12-24,15172.75,18144.48,15847.3,16388.18
P0011,2025-12-31,16159.79,18472.71,17776.83,17469.78
P0012,2025-01-01,12127.04,14150.97,13936.29,13404.77
P0012,2025-01-08,14019.79,13105.05,13724.8,13616.55
P0012,2025-01-15,14123.44,14459.23,13650.82,14077.83
P0012,2025-01-22,12093.26,14532.8,12877.54,13167.87
P0012,2025-01-29,12943.05,12078.71,12746.56,12589.44
P0012,2025-02-05,13922.88,13780.42,12316.63,13339.98
P0012,2025-02-12,12483.14,13314.19,12789.42,12862.25
P0012,2025-02-19,13706.08,12248.24,13161.92,13038.75
P0012,2025-02-26,13087.25,13710.97,13345.63,13381.28
P0012,2025-03-05,13184.35,14118.79,13219.26,13507.47
P0012,2025-03-12,12306.99,14270.19,13058.67,13211.95
P0012,2025-03-19,12824.58,13177.92,12421.75,12808.08
P0012,2025-03-26,12466.96,13558.81,14331.49,13452.42
P0012,2025-04-02,11665.7,13028.27,13211.72,12635.23
P0012,2025-04-09,12878.91,13985.33,14457.92,13774.05
P0012,2025-04-16,12984.11,13764.97,14152.58,13633.89
P0012,2025-04-23,12210.52,12872.39,13845.6,12976.17
P0012,2025-04-30,13802.85,12863.57,12572.59,13079.67
P0012,2025-05-07,14249.76,12777.95,12622.02,13216.58
P0012,2025-05-14,12044.09,13113.04,13542.31,12899.81
P0012,2025-05-21,12140.08,12295.54,12726.43,12387.35
P0012,2025-05-28,11810.5,12147.83,14236.67,12731.67
P0012,2025-06-04,13622.98,14461.72,12573.64,13552.78
P0012,2025-06-11,12823.05,11905.44,13423.95,12717.48
P0012,2025-06-18,12383.83,14410.91,12507.75,13100.83
P0012,2025-06-25,13391.72,12618.93,14403.82,13471.49
P0012,2025-07-02,11785.89,12935.13,13864.05,12861.69
P0012,2025-07-09,13405.47,12719.48,14680.62,13601.86
P0012,2025-07-16,12384.15,14241.04,14313.72,13646.3
P0012,2025-07-23,12480.9,13773.2,13956.65,13403.58
P0012,2025-07-30,13830.7,13219.1,12170.88,13073.56
P0012,2025-08-06,12544.89,14428.29,13339.06,13437.41
P0012,2025-08-13,12125.71,13735.96,14577.7,13479.79
P0012,2025-08-20,12337.3,13139.59,13610.65,13029.18
P0012,2025-08-27,13301.71,12866.15,14227.94,13465.27
P0012,2025-09-03,12114.57,12941.4,13030.95,12695.64
P0012,2025-09-10,12661.77,14236.84,13897.22,13598.61
P0012,2025-09-17,12655.41,12554.8,14134.86,13115.02
P0012,2025-09-24,11635.45,13124.69,12187.67,12315.94
P0012,2025-10-01,13915.83,12341.9,14587.2,13614.98
P0012,2025-10-08,13280.33,13158.12,12182.26,12873.57
P0012,2025-10-15,11773.18,13870.27,12377.3,12673.58
P0012,2025-10-22,11809.81,13057.31,13095.84,12654.32
P0012,2025-10-29,12299.15,12455.07,12953.18,12569.13
P0012,2025-11-05,12573.34,13148.18,14617.0,13446.17
P0012,2025-11-12,13883.84,11920.08,14014.51,13272.81
P0012,2025-11-19,13668.36,13759.88,12798.63,13408.96
P0012,2025-11-26,13492.85,12243.19,12781.67,12839.24
P0012,2025-12-03,13945.04,13230.79,13705.86,13627.23
P0012,2025-12-10,13506.21,13931.65,14451.43,13963.1
P0012,2025-12-17,13629.12,14332.11,12750.56,13570.6
P0012,2025-12-24,13921.57,13637.73,14220.02,13926.44
P0012,2025-12-31,12269.41,14427.04,13543.2,13413.22
P0013,2025-01-01,1942.13,2199.33,2136.71,2092.72
P0013,2025-01-08,1987.31,2366.91,2160.98,2171.73
P0013,2025-01-15,2137.5,1993.28,2031.99,2054.26
P0013,2025-01-22,1973.38,2202.82,2145.57,2107.26
P0013,2025-01-29,2206.37,2241.67,2406.56,2284.87
P0013,2025-02-05,2185.63,2228.63,2198.78,2204.35
P0013,2025-02-12,2103.94,2193.84,2263.13,2186.97
P0013,2025-02-19,2331.26,2205.96,2342.87,2293.36
P0013,2025-02-26,2139.8,2183.33,2370.6,2231.24
P0013,2025-03-05,2177.7,2082.95,2304.03,2188.23
P0013,2025-03-12,1999.21,2148.36,2034.06,2060.54
P0013,2025-03-19,2016.26,2268.06,2099.94,2128.09
P0013,2025-03-26,2065.15,2219.53,2246.73,2177.14
P0013,2025-04-02,2341.25,2317.64,2008.47,2222.45
P0013,2025-04-09,2126.69,2043.18,2289.84,2153.24
P0013,2025-04-16,2192.75,2126.39,2294.23,2204.46
P0013,2025-04-23,2250.64,2247.75,2052.25,2183.55
P0013,2025-04-30,2249.16,2091.9,2296.64,2212.57
P0013,2025-05-07,2299.96,2328.08,2209.14,2279.06
P0013,2025-05-14,1957.38,2038.34,2048.33,2014.68
P0013,2025-05-21,2128.09,2272.22,2413.87,2271.39
P0013,2025-05-28,2036.84,2054.79,2318.75,2136.79
P0013,2025-06-04,2121.77,2193.7,2284.03,2199.83
P0013,2025-06-11,2149.21,2004.97,2081.49,2078.56
P0013,2025-06-18,2312.24,2300.47,2321.45,2311.39
P0013,2025-06-25,2334.72,2161.2,2204.26,2233.39
P0013,2025-07-02,2164.93,1981.72,2205.12,2117.26
P0013,2025-07-09,2270.43,2066.13,2232.45,2189.67
P0013,2025-07-16,2173.82,2039.91,2168.3,2127.34
P0013,2025-07-23,2076.02,2179.24,2014.4,2089.89
P0013,2025-07-30,2192.93,2106.21,2077.0,2125.38
P0013,2025-08-06,1980.17,2310.86,2251.52,2180.85
P0013,2025-08-13,2055.18,2175.9,2160.8,2130.63
P0013,2025-08-20,2171.51,2129.88,2362.66,2221.35
P0013,2025-08-27,1939.5,1988.64,2242.37,2056.84
P0013,2025-09-03,2276.13,2028.66,2317.93,2207.57
P0013,2025-09-10,2037.51,2377.9,2132.5,2182.64
P0013,2025-09-17,2267.77,2059.93,2150.33,2159.34
P0013,2025-09-24,2313.8,2254.24,2265.34,2277.79
P0013,2025-10-01,2031.18,2144.25,2044.25,2073.23
P0013,2025-10-08,2051.96,2050.45,2239.61,2114.01
P0013,2025-10-15,2003.93,2287.72,2348.49,2213.38
P0013,2025-10-22,2296.49,2260.92,2310.72,2289.38
P0013,2025-10-29,2167.13,2102.58,2292.05,2187.25
P0013,2025-11-05,2050.03,2246.33,2203.55,2166.64
P0013,2025-11-12,2122.07,2005.83,2414.85,2180.92
P0013,2025-11-19,2014.8,2339.91,2143.0,2165.9
P0013,2025-11-26,2162.71,2297.08,1999.12,2152.97
P0013,2025-12-03,2196.64,2170.54,2185.22,2184.13
P0013,2025-12-10,1989.95,2227.17,2080.03,2099.05
P0013,2025-12-17,1922.11,2006.03,2115.99,2014.71
P0013,2025-12-24,2327.15,2109.76,2374.34,2270.42
P0013,2025-12-31,2155.1,2132.19,2144.85,2144.05
P0014,2025-01-01,9896.88,8593.31,8746.57,9078.92
P0014,2025-01-08,8867.39,9672.86,9680.79,9407.01
P0014,2025-01-15,8645.59,9274.4,8628.08,8849.36
P0014,2025-01-22,8879.43,8549.49,9656.74,9028.55
P0014,2025-01-29,9919.45,8731.33,9516.93,9389.24
P0014,2025-02-05,9978.83,8569.53,9486.73,9345.03
P0014,2025-02-12,9340.55,9800.42,9572.21,9571.06
P0014,2025-02-19,8358.92,8696.41,8719.59,8591.64
P0014,2025-02-26,8596.08,8551.47,8880.5,8676.02
P0014,2025-03-05,9236.93,9039.46,9023.63,9100.01
P0014,2025-03-12,9250.67,8499.8,8577.32,8775.93
P0014,2025-03-19,9707.12,8441.23,10019.05,9389.13
P0014,2025-03-26,9308.27,8675.41,8557.12,8846.93
P0014,2025-04-02,8438.59,10118.73,9735.4,9430.91
P0014,2025-04-09,9577.85,8531.5,9376.15,9161.83
P0014,2025-04-16,8873.31,9019.71,9033.12,8975.38
P0014,2025-04-23,8383.78,9987.23,9426.76,9265.92
P0014,2025-04-30,8463.21,9993.75,10110.5,9522.49
P0014,2025-05-07,9829.92,9410.16,9878.44,9706.17
P0014,2025-05-14,9259.55,9212.4,9254.73,9242.23
P0014,2025-05-21,8947.69,9668.11,9899.01,9504.94
P0014,2025-05-28,9285.71,9246.6,9889.3,9473.87
P0014,2025-06-04,8827.78,9393.58,9018.86,9080.07
P0014,2025-06-11,8165.48,8926.17,8867.82,8653.16
P0014,2025-06-18,9927.16,8834.72,9254.57,9338.82
P0014,2025-06-25,8627.13,9888.04,8599.21,9038.13
P0014,2025-07-02,9161.78,9076.3,9969.99,9402.69
P0014,2025-07-09,9720.81,9402.76,9053.57,9392.38
P0014,2025-07-16,8695.73,9840.51,9483.61,9339.95
P0014,2025-07-23,8991.66,9887.24,9327.15,9402.02
P0014,2025-07-30,8657.86,8665.32,9996.32,9106.5
P0014,2025-08-06,9553.01,9702.84,9303.89,9519.91
P0014,2025-08-13,8245.63,8672.33,10134.29,9017.42
P0014,2025-08-20,8727.57,8727.04,8686.26,8713.62
P0014,2025-08-27,8802.31,9511.04,8731.9,9015.08
P0014,2025-09-03,8431.13,9260.45,8778.85,8823.48
P0014,2025-09-10,8340.02,10040.44,8868.95,9083.14
P0014,2025-09-17,9688.67,8774.46,8886.0,9116.38
P0014,2025-09-24,9101.72,9864.21,9824.87,9596.93
P0014,2025-10-01,9182.45,9127.36,9790.06,9366.62
P0014,2025-10-08,9794.32,9882.09,9652.05,9776.15
P0014,2025-10-15,9348.45,10076.21,10182.61,9869.09
P0014,2025-10-22,9946.89,8391.76,10111.7,9483.45
P0014,2025-10-29,9287.04,8721.26,9156.4,9054.9
P0014,2025-11-05,9323.79,9219.16,8533.23,9025.39
P0014,2025-11-12,8243.37,9431.87,9100.37,8925.2
P0014,2025-11-19,8674.87,9932.86,9950.12,9519.28
P0014,2025-11-26,9916.14,9290.73,9072.76,9426.54
P0014,2025-12-03,8895.36,9761.84,9584.79,9414.0
P0014,2025-12-10,8855.27,9706.63,8660.39,9074.1
P0014,2025-12-17,9340.44,8430.89,9865.28,9212.2
P0014,2025-12-24,9859.54,8366.42,9803.06,9343.01
P0014,2025-12-31,8589.75,8747.18,9942.97,9093.3
P0015,2025-01-01,21562.16,18717.07,19477.96,19919.06
P0015,2025-01-08,21267.51,20351.52,19919.47,20512.83
P0015,2025-01-15,19271.52,20759.75,20786.94,20272.74
P0015,2025-01-22,21347.19,18930.49,22514.6,20930.76
P0015,2025-01-29,20406.44,21509.98,19777.33,20564.58
P0015,2025-02-05,19487.78,20881.56,20284.75,20218.03
P0015,2025-02-12,21763.6,21587.31,20996.68,21449.2
P0015,2025-02-19,19185.89,19802.62,22778.72,20589.08
P0015,2025-02-26,20964.92,20206.87,23005.44,21392.41
P0015,2025-03-05,20284.35,22136.9,19585.61,20668.95
P0015,2025-03-12,21836.31,21585.72,22421.0,21947.68
P0015,2025-03-19,21474.33,19171.61,21425.73,20690.56
P0015,2025-03-26,20628.47,20722.53,23007.22,21452.74
P0015,2025-04-02,19163.82,18614.64,19241.23,19006.56
P0015,2025-04-09,21484.55,19347.92,20386.62,20406.36
P0015,2025-04-16,19707.65,22698.55,22293.39,21566.53
P0015,2025-04-23,20436.12,18807.71,22013.85,20419.23
P0015,2025-04-30,21725.75,18879.78,21290.71,20632.08
P0015,2025-05-07,20646.18,21018.99,22534.15,21399.77
P0015,2025-05-14,20769.01,20634.75,19088.48,20164.08
P0015,2025-05-21,22138.44,20451.82,19297.21,20629.16
P0015,2025-05-28,21936.03,19757.67,21998.83,21230.84
P0015,2025-06-04,21030.56,22608.49,19433.58,21024.21
P0015,2025-06-11,19635.09,22692.07,20558.74,20961.97
P0015,2025-06-18,19640.02,19523.97,19071.85,19411.95
P0015,2025-06-25,19988.98,22385.69,20616.22,20996.96
P0015,2025-07-02,22008.41,20690.8,19251.84,20650.35
P0015,2025-07-09,20201.9,19916.27,19835.22,19984.46
P0015,2025-07-16,20472.05,19229.21,19023.53,19574.93
P0015,2025-07-23,21494.82,18697.99,22278.85,20823.89
P0015,2025-07-30,18386.82,20962.68,20655.88,20001.79
P0015,2025-08-06,20242.28,19985.87,22439.83,20889.33
P0015,2025-08-13,18698.14,19040.74,20863.49,19534.12
P0015,2025-08-20,19584.13,22040.54,20774.87,20799.85
P0015,2025-08-27,19191.33,18896.07,22185.86,20091.09
P0015,2025-09-03,19341.04,19354.28,19998.24,19564.52
P0015,2025-09-10,21702.82,18984.37,20846.67,20511.29
P0015,2025-09-17,22213.53,20735.6,20960.05,21303.06
P0015,2025-09-24,19142.74,21042.87,19445.11,19876.91
P0015,2025-10-01,18623.1,20035.74,20719.98,19792.94
P0015,2025-10-08,20686.33,20211.61,19507.63,20135.19
P0015,2025-10-15,20919.66,21529.2,20493.68,20980.85
P0015,2025-10-22,19520.33,18862.95,19473.17,19285.48
P0015,2025-10-29,21466.29,18889.26,20687.78,20347.78
P0015,2025-11-05,20300.04,18635.2,19147.8,19361.01
P0015,2025-11-12,21623.9,22153.22,22831.44,22202.85
P0015,2025-11-19,20659.3,22238.37,19968.75,20955.47
P0015,2025-11-26,19604.16,20651.6,19167.55,19807.77
P0015,2025-12-03,21041.94,18805.75,20207.17,20018.29
P0015,2025-12-10,20725.31,20615.26,20230.78,20523.78
P0015,2025-12-17,18871.57,19175.25,19117.76,19054.86
P0015,2025-12-24,18289.43,20008.48,20171.69,19489.87
P0015,2025-12-31,20717.62,21989.08,19420.59,20709.1
P0016,2025-01-01,9618.53,11446.45,11465.07,10843.35
P0016,2025-01-08,10756.46,10617.33,10720.64,10698.14
P0016,2025-01-15,10039.85,11485.91,9811.98,10445.91
P0016,2025-01-22,11125.72,11609.35,10870.35,11201.81
P0016,2025-01-29,11271.46,9759.38,11251.25,10760.7
P0016,2025-02-05,10023.98,11130.46,11550.72,10901.72
P0016,2025-02-12,11511.45,10653.06,10487.33,10883.95
P0016,2025-02-19,11026.08,9781.97,11266.53,10691.53
P0016,2025-02-26,9654.96,10227.06,10898.86,10260.29
P0016,2025-03-05,9759.68,11100.54,10094.1,10318.11
P0016,2025-03-12,10409.89,11169.97,11018.3,10866.05
P0016,2025-03-19,11194.99,11471.4,9851.59,10839.33
P0016,2025-03-26,10847.34,10936.24,11847.23,11210.27
P0016,2025-04-02,9435.35,10360.56,11039.69,10278.53
P0016,2025-04-09,10321.84,10027.58,10405.79,10251.74
P0016,2025-04-16,11256.94,10832.98,10279.0,10789.64
P0016,2025-04-23,10530.55,10018.99,10906.83,10485.46
P0016,2025-04-30,11476.35,9676.97,11817.78,10990.37
P0016,2025-05-07,10487.23,10699.88,10184.22,10457.11
P0016,2025-05-14,9853.1,11676.33,11181.51,10903.65
P0016,2025-05-21,11060.94,10395.8,10600.7,10685.81
P0016,2025-05-28,11057.05,10389.38,11705.33,11050.59
P0016,2025-06-04,10457.76,11462.07,11525.09,11148.31
P0016,2025-06-11,9952.46,11192.96,9936.03,10360.48
P0016,2025-06-18,11183.08,11097.73,10607.01,10962.61
P0016,2025-06-25,11292.15,10279.34,11772.32,11114.6
P0016,2025-07-02,10465.84,10268.03,10748.48,10494.12
P0016,2025-07-09,11511.73,9811.7,11527.78,10950.4
P0016,2025-07-16,10089.21,10621.17,9944.79,10218.39
P0016,2025-07-23,9889.05,9941.11,11310.67,10380.28
P0016,2025-07-30,10759.93,10755.11,11719.23,11078.09
P0016,2025-08-06,9934.85,11224.73,11918.98,11026.19
P0016,2025-08-13,11497.7,10573.9,11216.08,11095.89
P0016,2025-08-20,9685.6,10316.46,10160.43,10054.16
P0016,2025-08-27,9576.93,11603.78,10484.35,10555.02
P0016,2025-09-03,9736.92,9894.87,10642.65,10091.48
P0016,2025-09-10,10590.51,10833.63,10233.46,10552.53
P0016,2025-09-17,10183.79,11277.45,11400.99,10954.08
P0016,2025-09-24,10403.94,11151.67,11914.44,11156.68
P0016,2025-10-01,10789.95,9988.48,11224.99,10667.81
P0016,2025-10-08,9817.87,9852.95,11593.26,10421.36
P0016,2025-10-15,9867.93,9670.64,11601.48,10380.02
P0016,2025-10-22,10964.44,10819.1,9870.61,10551.38
P0016,2025-10-29,9476.55,9672.25,11458.41,10202.4
P0016,2025-11-05,9580.27,10035.03,11089.55,10234.95
P0016,2025-11-12,11254.55,10630.53,11533.76,11139.61
P0016,2025-11-19,10253.22,9615.77,10559.39,10142.79
P0016,2025-11-26,9955.4,10020.48,11306.87,10427.58
P0016,2025-12-03,10988.03,10374.84,11619.66,10994.18
P0016,2025-12-10,9561.3,11305.31,11842.87,10903.16
P0016,2025-12-17,11495.12,10468.73,11216.27,11060.04
P0016,2025-12-24,11243.22,11080.33,11561.6,11295.05
P0016,2025-12-31,10661.21,10658.05,11006.38,10775.21
P0017,2025-01-01,3572.89,3871.36,4121.59,3855.28
P0017,2025-01-08,3696.46,3568.56,3641.99,3635.67
P0017,2025-01-15,3870.28,3713.81,3980.39,3854.83
P0017,2025-01-22,3675.73,4024.0,4276.36,3992.03
P0017,2025-01-29,4157.8,4076.46,3995.03,4076.43
P0017,2025-02-05,4003.83,3909.59,3594.8,3836.07
P0017,2025-02-12,3703.91,3819.13,3920.85,3814.63
P0017,2025-02-19,3667.73,3900.57,4268.87,3945.72
P0017,2025-02-26,3847.57,3666.39,3841.62,3785.19
P0017,2025-03-05,3516.14,3775.04,3674.46,3655.21
P0017,2025-03-12,4141.06,3528.53,3860.89,3843.49
P0017,2025-03-19,3922.61,3944.65,4045.08,3970.78
P0017,2025-03-26,3871.19,4029.83,4190.77,4030.6
P0017,2025-04-02,3618.42,3913.8,4128.98,3887.07
P0017,2025-04-09,3560.57,3797.71,4249.4,3869.23
P0017,2025-04-16,3400.98,4097.58,4208.79,3902.45
P0017,2025-04-23,3912.42,3592.09,3704.54,3736.35
P0017,2025-04-30,3490.99,4012.99,3913.01,3805.66
P0017,2025-05-07,3734.5,3552.14,4139.21,3808.62
P0017,2025-05-14,3903.49,3604.29,4198.73,3902.17
P0017,2025-05-21,3847.19,3486.87,3904.88,3746.31
P0017,2025-05-28,3523.46,3504.12,3999.82,3675.8
P0017,2025-06-04,3856.97,3723.26,3762.8,3781.01
P0017,2025-06-11,3803.44,4097.93,4223.97,4041.78
P0017,2025-06-18,3939.72,3538.34,4303.69,3927.25
P0017,2025-06-25,3980.17,3773.6,3640.11,3797.96
P0017,2025-07-02,4096.62,4111.0,3969.23,4058.95
P0017,2025-07-09,3417.32,3521.68,4019.65,3652.88
P0017,2025-07-16,3526.91,4153.05,4090.07,3923.34
P0017,2025-07-23,3607.05,3706.4,4255.86,3856.44
P0017,2025-07-30,4121.67,3733.33,4061.94,3972.31
P0017,2025-08-06,3719.8,4106.65,4247.56,4024.67
P0017,2025-08-13,3941.37,4108.72,3572.13,3874.07
P0017,2025-08-20,3725.66,3566.68,4287.89,3860.08
P0017,2025-08-27,3842.12,3670.17,3835.05,3782.45
P0017,2025-09-03,3763.78,3837.73,4284.63,3962.05
P0017,2025-09-10,3726.65,3891.79,4048.36,3888.93
P0017,2025-09-17,3646.41,3847.66,3781.62,3758.56
P0017,2025-09-24,3470.85,3902.83,3870.31,3748.0
P0017,2025-10-01,3611.69,3622.53,4059.27,3764.5
P0017,2025-10-08,4031.64,3894.77,3923.7,3950.04
P0017,2025-10-15,3419.71,3683.45,4182.11,3761.76
