transaction_id,date,product_id,category,unit_price,discount_pct,competitor_price,promotion_flag,quantity_sold,revenue,gross_profit
T066317,2025-01-02,P0116,Sports,2325.04,0.37,2373.19,0,7,16275.28,4733.68
T027455,2025-01-02,P0078,Electronics,8398.92,8.31,9072.61,1,17,142781.64,55577.08
T036819,2025-01-02,P0407,Home & Kitchen,12353.81,1.2,11765.87,0,6,74122.86,17297.82
T087048,2025-01-02,P0060,Home & Kitchen,17013.28,2.03,16883.77,0,21,357278.88,173698.35
T066879,2025-01-02,P0295,Electronics,1767.97,5.67,1738.46,1,2,3535.94,1400.28
T013737,2025-01-02,P0347,Fashion,13071.26,1.11,13734.38,0,13,169926.38,73655.01
T036980,2025-01-02,P0478,Beauty,492.91,12.38,563.18,1,4,1971.64,349.0
T015801,2025-01-02,P0351,Beauty,3162.97,7.4,3163.11,0,3,9488.91,2943.93
T095775,2025-01-02,P0296,Beauty,19953.35,1.61,18600.08,0,18,359160.3,180749.7
T048712,2025-01-02,P0102,Fashion,14600.99,15.26,18057.1,1,23,335822.77,85827.49
T092600,2025-01-02,P0286,Electronics,1866.72,2.16,2064.57,0,5,9333.6,4445.25
T004315,2025-01-02,P0235,Electronics,13705.58,6.46,13804.09,0,9,123350.22,50929.83
T013415,2025-01-02,P0044,Sports,10622.53,5.44,11718.51,0,14,148715.42,40813.92
T092278,2025-01-02,P0386,Fashion,3558.85,17.45,4738.17,1,15,53382.75,13632.0
T077269,2025-01-02,P0013,Fashion,2158.2,0.49,2198.88,0,6,12949.2,3129.72
T060816,2025-01-02,P0152,Electronics,9043.29,24.29,11044.92,1,23,207995.67,71986.55
T070434,2025-01-02,P0135,Sports,14957.58,3.34,16593.43,0,17,254278.86,117575.57
T071609,2025-01-02,P0417,Home & Kitchen,5274.29,2.89,4958.66,0,4,21097.16,4499.16
T036080,2025-01-02,P0080,Electronics,12028.07,4.7,11676.68,0,11,132308.77,52009.32
T044446,2025-01-02,P0453,Home & Kitchen,5857.49,6.18,6787.85,0,12,70289.88,26836.68
T026008,2025-01-02,P0191,Electronics,16421.81,3.2,18415.96,0,15,246327.15,73826.25
T026584,2025-01-02,P0150,Home & Kitchen,1813.7,2.93,1752.58,0,5,9068.5,2388.7
T057337,2025-01-02,P0298,Electronics,13969.35,4.86,15651.42,0,13,181601.55,53164.28
T079183,2025-01-02,P0326,Fashion,4937.83,5.25,5362.94,0,5,24689.15,11468.15
T087815,2025-01-02,P0392,Home & Kitchen,2250.84,4.17,2492.88,0,6,13505.04,2984.82
T092346,2025-01-02,P0251,Home & Kitchen,21024.55,6.7,22126.35,0,24,504589.2,227451.84
T026549,2025-01-02,P0384,Sports,5435.23,0.29,5340.64,0,3,16305.69,4100.16
T070340,2025-01-02,P0440,Electronics,15100.21,7.05,15714.93,0,17,256703.57,105342.37
T007615,2025-01-02,P0332,Fashion,3408.85,7.12,3884.89,0,7,23861.95,8719.69
T085472,2025-01-02,P0249,Sports,3648.1,0.14,3718.32,0,4,14592.4,4536.84
T049922,2025-01-02,P0071,Fashion,16392.47,19.52,18653.65,1,40,655698.8,247580.0
T071479,2025-01-02,P0147,Beauty,1843.25,6.14,1846.41,0,3,5529.75,2171.7
T007795,2025-01-02,P0007,Electronics,12252.28,3.3,13481.23,0,12,147027.36,34781.04
T048670,2025-01-02,P0176,Electronics,15100.46,1.48,14243.2,0,9,135904.14,29764.71
T048740,2025-01-02,P0358,Beauty,11158.91,1.99,11460.58,0,7,78112.37,37961.77
T070378,2025-01-02,P0194,Fashion,11489.33,5.83,12368.48,0,17,195318.61,64955.81
T080868,2025-01-02,P0406,Sports,10972.16,6.56,12038.03,0,17,186526.72,62588.73
T028137,2025-01-02,P0396,Sports,12128.45,1.18,13077.18,0,12,145541.4,55884.0
T007697,2025-01-02,P0109,Electronics,23891.31,0.99,26025.6,0,17,406152.27,202280.79
T065833,2025-01-02,P0226,Electronics,24066.8,0.08,23441.06,0,17,409135.6,212669.49
T071536,2025-01-02,P0389,Fashion,1388.39,5.76,1595.67,0,2,2776.78,1213.08
T079167,2025-01-02,P0121,Fashion,11177.33,2.61,12531.29,0,15,167659.95,83282.25
T044346,2025-01-02,P0093,Fashion,9905.69,24.81,12445.27,1,26,257547.94,91168.22
T048777,2025-01-02,P0448,Fashion,12273.97,3.04,11686.6,0,20,245479.4,97631.2
T043516,2025-01-02,P0439,Fashion,14539.93,6.87,14369.71,0,8,116319.44,55067.04
T085991,2025-01-02,P0104,Beauty,15118.62,4.63,16475.22,0,14,211660.68,93918.58
T010280,2025-01-02,P0389,Fashion,1425.67,3.23,1499.66,0,4,5702.68,2575.28
T002060,2025-01-02,P0311,Home & Kitchen,3536.84,21.33,4939.49,1,15,53052.6,8178.15
T016386,2025-01-02,P0228,Home & Kitchen,15798.12,6.83,15382.94,0,8,126384.96,40261.6
T015952,2025-01-02,P0314,Sports,14209.53,6.49,15077.83,0,15,213142.95,39594.9
T084749,2025-01-02,P0294,Home & Kitchen,5988.54,7.61,5951.86,0,3,17965.62,3600.84
T070137,2025-01-02,P0216,Electronics,936.94,1.06,896.86,0,4,3747.76,890.0
T044655,2025-01-02,P0349,Home & Kitchen,8802.71,1.28,8611.37,0,11,96829.81,21662.08
T043022,2025-01-02,P0138,Fashion,8219.3,3.61,9082.62,0,8,65754.4,23404.32
T065418,2025-01-02,P0221,Fashion,4051.78,22.13,5318.82,1,12,48621.36,9549.48
T035323,2025-01-02,P0291,Electronics,7414.88,7.17,8382.39,0,10,74148.8,18971.7
T065415,2025-01-02,P0410,Electronics,3979.88,6.34,4022.61,0,9,35818.92,15849.81
T057069,2025-01-02,P0026,Fashion,2675.63,6.04,2660.57,0,6,16053.78,4968.0
T025247,2025-01-02,P0432,Fashion,8718.18,4.59,8395.31,0,11,95899.98,38751.9
T066214,2025-01-02,P0356,Fashion,15338.44,5.73,14826.83,0,16,245415.04,56344.48
T016710,2025-01-02,P0213,Fashion,7856.65,17.96,8931.75,1,23,180702.95,45529.19
T049371,2025-01-02,P0057,Electronics,13370.65,4.39,14179.67,0,15,200559.75,49152.45
T000632,2025-01-02,P0476,Sports,9287.92,6.33,9331.25,1,6,55727.52,25914.48
T027123,2025-01-02,P0262,Sports,4345.25,0.65,3996.21,0,8,34762.0,14284.8
T000454,2025-01-02,P0198,Sports,10182.42,2.81,9778.67,0,13,132371.46,48614.15
T072051,2025-01-02,P0270,Home & Kitchen,2085.38,24.11,2987.59,1,4,8341.52,1130.12
T012876,2025-01-02,P0496,Home & Kitchen,14452.85,0.35,13611.53,0,23,332415.55,162565.15
T025473,2025-01-02,P0201,Fashion,7686.55,2.92,7963.84,0,13,99925.15,21315.71
T077420,2025-01-02,P0161,Home & Kitchen,10202.35,6.98,11062.39,0,11,112225.85,48782.91
T098382,2025-01-02,P0283,Home & Kitchen,18168.03,0.29,18699.2,0,20,363360.6,176950.2
T025685,2025-01-02,P0211,Beauty,7454.08,1.92,8060.34,0,6,44724.48,15464.34
T016397,2025-01-02,P0116,Sports,2164.81,7.24,2253.56,0,4,8659.24,2064.04
T034989,2025-01-02,P0027,Electronics,17714.12,3.98,20167.0,0,15,265711.8,103161.3
T087347,2025-01-02,P0114,Fashion,11549.63,7.97,13066.4,0,17,196343.71,45843.05
T061093,2025-01-02,P0486,Sports,7007.59,7.13,6826.11,0,8,56060.72,22689.44
T082464,2025-01-02,P0224,Home & Kitchen,1015.55,6.78,1082.53,1,1,1015.55,144.78
T065602,2025-01-02,P0315,Fashion,1180.25,7.51,1360.19,1,5,5901.25,2570.05
T009763,2025-01-02,P0386,Fashion,4023.03,6.68,4004.51,0,12,48276.36,16475.76
T005321,2025-01-02,P0480,Beauty,13620.56,3.89,14947.02,0,16,217928.96,101049.76
T071240,2025-01-02,P0177,Fashion,14029.41,3.84,14832.63,0,16,224470.56,54148.48
T015983,2025-01-02,P0007,Electronics,11152.65,11.98,13511.9,1,18,200747.7,32378.22
T035458,2025-01-02,P0128,Sports,20481.8,1.4,22738.53,0,28,573490.4,275164.96
T057154,2025-01-02,P0164,Beauty,11760.4,1.73,11088.19,0,5,58802.0,15442.15
T058425,2025-01-02,P0156,Electronics,2060.33,0.4,1885.22,0,3,6180.99,2062.35
T089147,2025-01-02,P0097,Beauty,9671.65,7.36,9670.28,0,11,106388.15,20855.34
T051357,2025-01-02,P0156,Electronics,2042.86,1.24,2237.67,0,2,4085.72,1339.96
T095059,2025-01-02,P0269,Home & Kitchen,18496.51,3.78,18772.92,0,18,332937.18,155123.28
T005441,2025-01-02,P0387,Home & Kitchen,9201.99,15.23,10865.31,1,32,294463.68,25331.84
T038853,2025-01-02,P0405,Home & Kitchen,8474.86,4.33,8053.33,0,5,42374.3,8523.7
T046958,2025-01-02,P0291,Electronics,6301.49,21.11,7314.57,1,17,107125.33,13324.26
T078132,2025-01-02,P0070,Sports,18832.27,7.94,20369.39,0,21,395477.67,182413.77
T091832,2025-01-02,P0127,Fashion,11508.39,6.68,11937.43,0,6,69050.34,33479.82
T005136,2025-01-02,P0411,Home & Kitchen,7677.34,2.09,7647.86,0,8,61418.72,17965.12
T030780,2025-01-02,P0405,Home & Kitchen,8352.49,5.71,9637.04,0,15,125287.35,23735.55
T011873,2025-01-02,P0467,Home & Kitchen,7588.0,9.06,8567.65,1,7,53116.0,15212.12
T041324,2025-01-02,P0417,Home & Kitchen,5340.36,1.67,5321.58,0,6,32042.16,7145.16
T067789,2025-01-02,P0492,Beauty,17341.38,3.03,18505.53,0,23,398851.74,136687.85
T089613,2025-01-02,P0410,Electronics,3948.23,7.08,3874.51,0,9,35534.07,15564.96
T045734,2025-01-02,P0226,Electronics,21637.07,10.16,21679.22,1,29,627475.03,292326.96
T063947,2025-01-02,P0155,Sports,6925.51,4.84,7718.08,0,14,96957.14,27517.7
T074409,2025-01-02,P0092,Fashion,13342.35,6.94,14162.53,0,14,186792.9,69479.2
T080375,2025-01-02,P0353,Fashion,7313.51,1.18,7433.74,0,3,21940.53,9600.54
T079909,2025-01-02,P0451,Fashion,15258.12,7.96,14947.24,0,15,228871.8,109417.65
T063916,2025-01-02,P0145,Home & Kitchen,8082.29,5.9,8444.49,0,7,56576.03,23029.37
T068786,2025-01-02,P0375,Electronics,6800.3,18.29,8131.59,1,12,81603.6,29422.92
T074464,2025-01-02,P0397,Sports,7912.05,0.42,7651.98,0,6,47472.3,24694.02
T018804,2025-01-02,P0331,Home & Kitchen,8609.88,16.6,9669.44,1,13,111928.44,25402.78
T053522,2025-01-02,P0228,Home & Kitchen,15904.98,6.2,18032.38,0,16,254479.68,82232.96
T084115,2025-01-02,P0048,Beauty,6369.19,5.96,7330.27,0,12,76430.28,16055.16
T078157,2025-01-02,P0363,Beauty,15118.94,4.42,14744.19,0,17,257021.98,121247.91
T010882,2025-01-02,P0272,Fashion,667.34,6.26,679.97,0,4,2669.36,606.96
T018472,2025-01-02,P0427,Home & Kitchen,10955.94,2.62,11713.66,0,10,109559.4,43089.4
T069046,2025-01-02,P0087,Fashion,2476.22,6.0,2620.43,0,4,9904.88,3880.08
T060217,2025-01-02,P0231,Fashion,13412.38,0.42,13185.76,0,6,80474.28,16694.28
T006595,2025-01-02,P0261,Beauty,5165.56,2.19,5767.38,0,5,25827.8,9194.55
T002456,2025-01-02,P0185,Home & Kitchen,4118.68,10.78,5008.03,1,7,28830.76,7847.14
T052738,2025-01-02,P0260,Electronics,15243.84,0.62,15856.09,0,18,274389.12,109641.6
T014877,2025-01-02,P0133,Electronics,12589.6,7.81,13231.07,0,16,201433.6,46129.12
T005433,2025-01-02,P0215,Fashion,17409.88,2.77,17604.03,0,20,348197.6,142784.4
T000212,2025-01-02,P0349,Home & Kitchen,8780.64,1.53,8208.24,0,10,87806.4,19472.1
T032895,2025-01-02,P0241,Sports,5321.16,0.13,5846.1,0,3,15963.48,6453.96
T096625,2025-01-02,P0175,Fashion,11816.49,7.99,11749.56,0,17,200880.33,78716.97
T038652,2025-01-02,P0488,Home & Kitchen,14278.31,6.65,14129.48,0,12,171339.72,73757.28
T021998,2025-01-02,P0284,Electronics,12901.85,1.18,13706.59,0,20,258037.0,86231.2
T051383,2025-01-02,P0004,Beauty,1187.69,0.78,1135.68,0,5,5938.45,2436.1
T004095,2025-01-02,P0400,Fashion,13741.87,5.84,14651.8,0,22,302321.14,134767.82
T064212,2025-01-02,P0374,Fashion,3908.31,3.39,3855.63,0,1,3908.31,1147.22
T059204,2025-01-02,P0406,Sports,11045.74,5.93,12586.92,0,16,176731.84,60084.32
T018393,2025-01-02,P0117,Fashion,7030.4,3.47,7264.99,0,8,56243.2,14366.24
T018403,2025-01-02,P0177,Fashion,13909.56,4.66,15505.23,0,14,194733.84,45702.02
T059223,2025-01-02,P0128,Sports,19155.13,7.79,19557.76,0,31,593809.03,263520.15
T075942,2025-01-02,P0496,Home & Kitchen,13420.28,7.47,15162.84,0,11,147623.08,66390.28
T091434,2025-01-02,P0309,Fashion,17846.22,6.82,19558.64,0,13,232000.86,100344.92
T075708,2025-01-02,P0285,Beauty,11616.19,3.45,13233.59,0,15,174242.85,86630.7
T097077,2025-01-02,P0181,Home & Kitchen,14290.51,2.34,13951.9,0,13,185776.63,68812.64
T074575,2025-01-02,P0204,Sports,9489.89,5.43,9965.98,0,10,94898.9,37683.4
T046109,2025-01-02,P0265,Sports,11142.38,4.47,11786.02,0,18,200562.84,77259.6
T098571,2025-01-02,P0447,Sports,7170.98,0.98,7328.56,0,7,50196.86,15704.15
T054315,2025-01-02,P0390,Fashion,13260.72,10.04,14080.31,1,16,212171.52,81875.36
T054329,2025-01-02,P0459,Electronics,15868.57,0.98,15890.6,0,14,222159.98,90851.18
T054376,2025-01-02,P0159,Electronics,15184.76,5.95,17284.76,0,20,303695.2,126343.6
T019854,2025-01-02,P0114,Fashion,12435.96,0.91,12823.48,0,10,124359.6,35829.8
T075455,2025-01-02,P0089,Sports,16928.38,3.31,17138.89,0,12,203140.56,86177.4
T068421,2025-01-02,P0208,Fashion,14165.54,6.84,15950.65,0,14,198317.56,47529.44
T091577,2025-01-02,P0329,Home & Kitchen,10131.67,7.67,10233.52,0,14,141843.38,45464.86
T092888,2025-01-02,P0468,Sports,2125.65,7.79,2258.98,0,2,4251.3,1372.3
T005786,2025-01-02,P0436,Fashion,16890.02,7.4,19124.93,0,35,591150.7,187211.15
T054475,2025-01-02,P0151,Sports,1085.62,5.74,1073.97,0,3,3256.86,1037.22
T001551,2025-01-02,P0079,Home & Kitchen,14902.59,1.41,16487.06,0,12,178831.08,76259.52
T075406,2025-01-02,P0028,Beauty,11033.14,3.05,10800.19,0,13,143430.82,34395.92
T084408,2025-01-02,P0033,Electronics,8058.93,5.25,8606.96,0,11,88648.23,21243.97
T019572,2025-01-02,P0420,Fashion,20574.15,2.59,20762.9,0,15,308612.25,151105.65
T068203,2025-01-02,P0170,Beauty,6928.94,6.35,7354.9,0,8,55431.52,16374.96
T040333,2025-01-02,P0209,Electronics,12678.7,5.49,12131.36,0,10,126787.0,23152.2
T040461,2025-01-02,P0464,Beauty,12784.11,1.95,13868.23,0,9,115056.99,58378.59
T075389,2025-01-02,P0483,Beauty,4496.81,0.66,4912.48,0,10,44968.1,14511.2
T054466,2025-01-02,P0257,Sports,18639.19,1.92,17636.5,0,19,354144.61,146440.22
T040778,2025-01-02,P0423,Electronics,3148.25,13.11,3578.86,1,8,25186.0,7653.44
T001625,2025-01-02,P0230,Fashion,2003.66,5.45,2292.05,0,5,10018.3,4919.55
T083292,2025-01-02,P0232,Beauty,11772.82,1.02,13023.1,0,14,164819.48,76085.8
T011724,2025-01-02,P0452,Beauty,18927.47,15.72,20662.18,1,22,416404.34,154429.22
T041123,2025-01-02,P0039,Fashion,2619.75,7.87,3065.09,0,10,26197.5,6815.3
T079939,2025-01-02,P0257,Sports,18045.37,5.04,20884.46,0,17,306771.29,120930.52
T039440,2025-01-02,P0178,Home & Kitchen,10776.83,0.88,10821.62,0,13,140098.79,44817.37
T088373,2025-01-02,P0469,Electronics,8898.59,6.78,10283.03,0,12,106783.08,46318.2
T041061,2025-01-02,P0249,Sports,3204.12,12.29,3804.66,1,9,28837.08,6212.07
T045873,2025-01-02,P0022,Electronics,9858.41,5.26,10961.24,0,17,167592.97,82425.69
T002658,2025-01-02,P0354,Electronics,11861.44,1.7,13238.46,0,17,201644.48,79140.95
T059499,2025-01-02,P0062,Home & Kitchen,20490.37,4.93,23480.12,0,24,491768.88,218003.52
T053862,2025-01-02,P0039,Fashion,2809.85,1.18,2875.72,0,4,11239.4,3486.52
T020488,2025-01-02,P0375,Electronics,8189.84,1.6,8952.85,0,9,73708.56,34573.05
T055197,2025-01-02,P0091,Electronics,15698.55,1.81,17574.16,0,16,251176.8,98486.24
T020486,2025-01-02,P0023,Home & Kitchen,4787.52,3.66,5410.3,0,4,19150.08,7746.6
T074803,2025-01-02,P0406,Sports,10900.14,7.17,11852.85,0,12,130801.68,43316.04
T078373,2025-01-02,P0364,Beauty,13481.29,7.03,15004.36,0,19,256144.51,82150.3
T055159,2025-01-02,P0268,Fashion,564.89,2.75,550.9,0,2,1129.78,317.48
T020440,2025-01-02,P0086,Home & Kitchen,448.86,1.64,423.55,0,3,1346.58,262.17
T059842,2025-01-02,P0406,Sports,10924.17,6.97,12528.49,0,13,142014.21,47238.1
T083281,2025-01-02,P0471,Electronics,11884.48,5.16,12118.09,1,20,237689.6,96106.6
T098183,2025-01-02,P0147,Beauty,1850.36,5.78,1823.17,0,4,7401.44,2924.04
T087451,2025-01-02,P0109,Electronics,23586.72,2.26,23799.52,0,19,448147.68,220291.32
T062374,2025-01-02,P0152,Electronics,10783.19,9.73,11946.63,1,17,183314.23,82785.75
T094033,2025-01-02,P0295,Electronics,1761.58,6.01,1889.33,1,5,8807.9,3468.75
T058057,2025-01-02,P0137,Beauty,10364.26,20.05,13302.26,1,26,269470.76,103435.54
T052622,2025-01-02,P0128,Sports,19805.38,4.66,20058.8,0,24,475329.12,219621.6
T085022,2025-01-02,P0115,Fashion,3961.58,6.39,3969.65,0,2,7923.16,2816.34
T080563,2025-01-02,P0210,Electronics,8483.22,4.5,8620.94,0,12,101798.64,33975.12
T037498,2025-01-02,P0106,Electronics,13662.1,0.84,14741.58,0,15,204931.5,82861.05
T014933,2025-01-02,P0090,Beauty,21855.95,0.22,21941.28,0,21,458974.95,216287.19
T077579,2025-01-02,P0266,Fashion,2415.81,21.67,3155.8,1,10,24158.1,7604.4
T094776,2025-01-02,P0228,Home & Kitchen,16913.04,0.26,17379.96,0,16,270608.64,98361.92
T064894,2025-01-02,P0457,Electronics,15084.75,20.84,17607.64,1,35,527966.25,175124.95
T079569,2025-01-02,P0142,Home & Kitchen,18845.96,6.6,21742.3,0,29,546532.84,201810.13
T058819,2025-01-02,P0388,Electronics,12297.54,3.24,13300.53,0,17,209058.18,40573.56
T008667,2025-01-02,P0280,Fashion,15680.15,4.69,14973.06,0,9,141121.35,57250.44
T084637,2025-01-02,P0244,Home & Kitchen,5344.65,5.92,5173.87,0,8,42757.2,9094.0
T091992,2025-01-02,P0263,Electronics,2138.92,6.61,2268.75,0,3,6416.76,2564.91
T037760,2025-01-02,P0371,Electronics,9014.09,1.78,9962.52,0,8,72112.72,16276.08
T023331,2025-01-02,P0461,Electronics,9389.65,4.68,10107.75,0,13,122065.45,26623.22
T029922,2025-01-02,P0208,Fashion,15103.53,0.67,14466.09,0,15,226552.95,64994.25
T076396,2025-01-02,P0314,Sports,14795.54,2.64,14920.36,0,17,251524.18,54836.39
T042128,2025-01-02,P0378,Electronics,1458.28,19.47,1989.0,1,5,7291.4,1555.05
T077998,2025-01-02,P0176,Electronics,14526.37,5.23,14914.19,0,17,246948.29,46462.7
T008686,2025-01-02,P0163,Fashion,15249.82,7.86,18041.21,0,17,259246.94,84520.6
T073479,2025-01-02,P0098,Home & Kitchen,12626.93,0.09,11810.36,0,10,126269.3,34462.1
T058817,2025-01-02,P0313,Electronics,11312.82,22.45,14997.51,1,23,260194.86,19701.34
T079456,2025-01-02,P0213,Fashion,8861.86,7.46,10067.94,0,11,97480.46,32832.14
T042569,2025-01-02,P0034,Sports,1248.17,18.49,1610.78,1,7,8737.19,1135.54
T033765,2025-01-02,P0167,Home & Kitchen,16204.06,10.43,19494.7,1,29,469917.74,152339.61
T044938,2025-01-02,P0286,Electronics,1778.3,6.79,2012.52,0,1,1778.3,800.63
T095395,2025-01-02,P0108,Fashion,11065.3,4.68,12176.34,0,13,143848.9,50473.93
T076666,2025-01-02,P0083,Home & Kitchen,2030.21,4.49,2280.86,0,3,6090.63,2461.08
T088198,2025-01-02,P0213,Fashion,7798.81,18.56,9183.43,1,19,148177.39,36512.11
T056597,2025-01-02,P0203,Electronics,14811.98,7.36,15358.0,0,15,222179.7,60179.7
T004435,2025-01-02,P0404,Fashion,15411.04,1.9,14941.43,0,18,277398.72,132829.92
T069477,2025-01-02,P0439,Fashion,15378.63,1.5,14608.93,0,12,184543.56,92664.96
T051546,2025-01-02,P0200,Fashion,10919.54,5.15,12654.19,0,16,174712.64,73458.24
T076615,2025-01-02,P0202,Electronics,20660.52,3.69,19658.18,0,24,495852.48,208881.36
T024110,2025-01-02,P0449,Home & Kitchen,12460.44,4.59,11792.54,0,11,137064.84,56837.77
T072825,2025-01-02,P0195,Home & Kitchen,3860.62,12.69,4448.27,1,5,19303.1,5148.15
T005376,2025-01-02,P0448,Fashion,11685.01,7.69,12220.18,0,13,151905.13,55803.8
T072835,2025-01-02,P0119,Sports,14992.02,1.89,15686.32,0,23,344816.46,137419.48
T080570,2025-01-02,P0123,Home & Kitchen,13259.58,3.03,13932.51,0,14,185634.12,75857.32
T056494,2025-01-02,P0374,Fashion,3094.31,23.51,3915.84,1,12,37131.72,3998.64
T047801,2025-01-02,P0182,Electronics,1624.78,5.93,1654.49,0,3,4874.34,1693.32
T069490,2025-01-02,P0140,Sports,9489.59,5.82,10792.3,0,11,104385.49,47352.47
T078524,2025-01-02,P0262,Sports,4137.07,5.41,3957.23,0,5,20685.35,7887.1
T076490,2025-01-02,P0116,Sports,2269.8,2.74,2493.72,0,5,11349.0,3105.0
T080465,2025-01-02,P0391,Sports,20022.17,9.35,20320.79,1,26,520576.42,223315.04
T083834,2025-01-02,P0167,Home & Kitchen,17452.97,3.52,18657.87,0,17,296700.49,110534.0
T038117,2025-01-02,P0061,Home & Kitchen,14781.42,5.16,15613.84,0,19,280846.98,139454.11
T060250,2025-01-02,P0443,Home & Kitchen,13208.13,5.22,13481.31,0,17,224538.21,111375.67
T022712,2025-01-02,P0160,Fashion,639.86,2.65,657.28,0,2,1279.72,601.42
T067460,2025-01-02,P0067,Electronics,6137.3,6.61,7121.66,0,9,55235.7,24114.06
T088263,2025-01-02,P0269,Home & Kitchen,17803.25,7.39,19873.37,0,14,249245.5,110945.8
T038312,2025-01-02,P0190,Electronics,1127.73,18.95,1263.45,1,12,13532.76,4775.64
T017972,2025-01-02,P0403,Beauty,10221.27,0.25,9742.81,0,9,91991.43,38284.29
T052356,2025-01-02,P0201,Fashion,7772.82,1.83,8015.86,0,5,38864.1,8629.7
T030189,2025-01-02,P0368,Sports,15224.55,7.21,17337.12,0,15,228368.25,92390.4
T069141,2025-01-02,P0240,Electronics,14486.99,21.61,16773.97,1,26,376661.74,104767.26
T064561,2025-01-02,P0317,Home & Kitchen,15195.96,0.87,16790.91,0,16,243135.36,68072.32
T006734,2025-01-02,P0461,Electronics,9812.59,0.39,9645.99,0,14,137376.26,34592.32
T022927,2025-01-02,P0492,Beauty,15763.06,11.86,19303.31,1,23,362550.38,100386.49
T086772,2025-01-02,P0403,Beauty,9705.18,5.29,11028.64,0,9,87346.62,33639.48
T060306,2025-01-02,P0429,Home & Kitchen,1629.84,6.02,1604.28,0,4,6519.36,1503.92
T088255,2025-01-02,P0269,Home & Kitchen,19180.31,0.22,21100.95,0,22,421966.82,204638.72
T038209,2025-01-02,P0164,Beauty,11923.01,0.37,12601.3,0,13,154999.13,42263.52
T069107,2025-01-02,P0254,Home & Kitchen,707.87,1.36,775.4,0,1,707.87,347.67
T069264,2025-01-02,P0167,Home & Kitchen,17570.67,2.87,16380.22,0,17,298701.39,112534.9
T095287,2025-01-02,P0288,Beauty,13461.83,3.19,14869.15,0,17,228851.11,54205.86
T009502,2025-01-02,P0075,Fashion,6659.13,24.21,8697.29,1,16,106546.08,12968.8
T085068,2025-01-03,P0049,Beauty,17026.56,5.15,16919.99,0,18,306478.08,138724.2
T014517,2025-01-03,P0080,Electronics,9591.78,24.0,12632.06,1,32,306936.96,73338.56
T070659,2025-01-03,P0171,Fashion,2015.01,20.62,2736.57,1,13,26195.13,3368.17
T095221,2025-01-03,P0363,Beauty,15768.06,0.32,16649.76,0,14,220752.84,108938.9
T031293,2025-01-03,P0438,Fashion,12135.78,19.77,14577.37,1,23,279122.94,44498.33
T015513,2025-01-03,P0383,Beauty,8307.78,7.41,8901.35,0,7,58154.46,26750.5
T014366,2025-01-03,P0096,Beauty,17422.58,2.18,16348.43,0,12,209070.96,98992.68
T048941,2025-01-03,P0316,Fashion,12106.5,7.35,14104.87,0,9,108958.5,29255.76
T048158,2025-01-03,P0367,Sports,11022.49,6.03,12540.63,0,12,132269.88,26980.2
T032225,2025-01-03,P0338,Fashion,668.87,3.64,680.25,0,6,4013.22,959.34
T029170,2025-01-03,P0213,Fashion,8988.35,6.14,10212.11,0,4,35953.4,12444.92
T030552,2025-01-03,P0465,Sports,7435.86,12.99,8102.75,1,15,111537.9,34551.0
T069777,2025-01-03,P0449,Home & Kitchen,12529.74,4.06,13099.78,0,12,150356.88,62836.44
T047217,2025-01-03,P0489,Sports,3418.5,12.26,3508.52,1,8,27348.0,11305.2
T029416,2025-01-03,P0419,Fashion,14849.3,0.49,13744.67,0,8,118794.4,46729.84
T097719,2025-01-03,P0042,Beauty,13103.82,5.76,13416.04,0,12,157245.84,50847.12
T078055,2025-01-03,P0159,Electronics,15662.74,2.99,16122.48,0,15,234941.1,101927.4
T033821,2025-01-03,P0376,Home & Kitchen,16961.22,7.3,19766.97,0,23,390108.06,174438.9
T008510,2025-01-03,P0187,Fashion,2984.82,0.86,2991.95,0,4,11939.28,5107.44
T015698,2025-01-03,P0124,Electronics,7948.7,24.2,10270.69,1,27,214614.9,1126.98
T095435,2025-01-03,P0321,Beauty,7805.96,1.3,7647.78,0,10,78059.6,23310.6
T046164,2025-01-03,P0244,Home & Kitchen,5244.46,7.68,5217.72,0,13,68177.98,13475.28
T089418,2025-01-03,P0348,Electronics,4363.36,3.8,4811.22,0,7,30543.52,8169.98
T027722,2025-01-03,P0362,Fashion,15474.13,0.15,14797.77,0,6,92844.78,40368.24
T086320,2025-01-03,P0471,Electronics,11885.43,5.15,11668.59,0,9,106968.87,43256.52
T047316,2025-01-03,P0488,Home & Kitchen,14813.71,3.15,15646.46,0,14,207391.94,93545.76
T030451,2025-01-03,P0103,Home & Kitchen,13047.05,3.4,14474.86,0,17,221799.85,88078.19
