product_id,date,opening_inventory,units_sold_estimate,closing_inventory,reorder_point,inventory_status
P0053,2025-03-01,1060,426,950,212,High
P0053,2025-04-01,1358,542,854,272,Normal
P0053,2025-05-01,1146,633,604,229,Normal
P0053,2025-06-01,1032,585,592,206,Normal
P0053,2025-07-01,321,134,264,64,High
P0053,2025-08-01,1213,517,952,243,High
P0053,2025-09-01,1215,472,864,243,Normal
P0053,2025-10-01,207,58,356,41,High
P0053,2025-11-01,1137,689,573,227,Normal
P0053,2025-12-01,1259,800,619,252,Normal
P0054,2025-01-01,798,284,746,160,High
P0054,2025-02-01,989,360,949,198,High
P0054,2025-03-01,482,271,526,96,High
P0054,2025-04-01,965,454,627,193,Normal
P0054,2025-05-01,1358,665,1132,272,High
P0054,2025-06-01,1086,501,734,217,Normal
P0054,2025-07-01,982,276,757,196,High
P0054,2025-08-01,561,287,593,112,High
P0054,2025-09-01,1230,558,801,246,Normal
P0054,2025-10-01,1133,607,582,227,Normal
P0054,2025-11-01,648,360,617,130,High
P0054,2025-12-01,710,434,743,142,High
P0055,2025-01-01,1272,431,849,254,Normal
P0055,2025-02-01,1131,340,1053,226,High
P0055,2025-03-01,1386,653,1054,277,High
P0055,2025-04-01,1309,770,886,262,Normal
P0055,2025-05-01,591,253,663,118,High
P0055,2025-06-01,822,504,722,164,High
P0055,2025-07-01,1002,352,709,200,Normal
P0055,2025-08-01,1328,412,1266,266,High
P0055,2025-09-01,687,255,595,137,High
P0055,2025-10-01,916,489,612,183,Normal
P0055,2025-11-01,1011,369,983,202,High
P0055,2025-12-01,246,136,358,49,High
P0056,2025-01-01,387,215,418,77,High
P0056,2025-02-01,810,367,827,162,High
P0056,2025-03-01,1077,330,974,215,High
P0056,2025-04-01,396,223,456,79,High
P0056,2025-05-01,167,53,362,33,High
P0056,2025-06-01,1455,788,758,291,Normal
P0056,2025-07-01,159,79,217,32,High
P0056,2025-08-01,810,275,839,162,High
P0056,2025-09-01,294,142,524,59,High
P0056,2025-10-01,430,269,513,86,High
P0056,2025-11-01,754,228,844,151,High
P0056,2025-12-01,705,305,656,141,High
P0057,2025-01-01,1209,591,1090,242,High
P0057,2025-02-01,189,74,424,38,High
P0057,2025-03-01,1356,770,725,271,Normal
P0057,2025-04-01,168,82,273,34,High
P0057,2025-05-01,490,257,683,98,High
P0057,2025-06-01,630,369,641,126,High
P0057,2025-07-01,894,509,806,179,High
P0057,2025-08-01,848,321,967,170,High
P0057,2025-09-01,721,254,944,144,High
P0057,2025-10-01,507,307,678,101,High
P0057,2025-11-01,857,508,658,171,High
P0057,2025-12-01,537,146,647,107,High
P0058,2025-01-01,166,84,445,33,High
P0058,2025-02-01,982,616,674,196,Normal
P0058,2025-03-01,556,202,778,111,High
P0058,2025-04-01,823,490,644,165,High
P0058,2025-05-01,446,267,327,89,Normal
P0058,2025-06-01,1392,845,736,278,Normal
P0058,2025-07-01,747,449,558,149,Normal
P0058,2025-08-01,967,245,1076,193,High
P0058,2025-09-01,1493,679,1176,299,High
P0058,2025-10-01,642,369,457,128,Normal
P0058,2025-11-01,318,87,309,64,High
P0058,2025-12-01,1205,500,851,241,Normal
P0059,2025-01-01,386,97,505,77,High
P0059,2025-02-01,1459,462,1433,292,High
P0059,2025-03-01,1148,471,991,230,High
P0059,2025-04-01,441,208,333,88,High
P0059,2025-05-01,1065,332,1028,213,High
P0059,2025-06-01,1022,406,707,204,Normal
P0059,2025-07-01,1428,567,1351,286,High
P0059,2025-08-01,1223,634,797,245,Normal
P0059,2025-09-01,326,97,532,65,High
P0059,2025-10-01,1115,683,551,223,Normal
P0059,2025-11-01,1370,646,1001,274,Normal
P0059,2025-12-01,1115,426,1173,223,High
P0060,2025-01-01,1434,669,1115,287,High
P0060,2025-02-01,1217,335,1026,243,High
P0060,2025-03-01,919,499,633,184,Normal
P0060,2025-04-01,738,253,971,148,High
P0060,2025-05-01,1308,472,1218,262,High
P0060,2025-06-01,603,382,545,121,High
P0060,2025-07-01,996,298,722,199,Normal
P0060,2025-08-01,829,475,356,166,Normal
P0060,2025-09-01,559,149,688,112,High
P0060,2025-10-01,1102,671,736,220,Normal
P0060,2025-11-01,373,169,698,75,High
P0060,2025-12-01,631,405,256,126,Normal
P0061,2025-01-01,600,165,521,120,High
P0061,2025-02-01,1251,809,505,250,Normal
P0061,2025-03-01,300,90,364,60,High
P0061,2025-04-01,153,41,453,31,High
P0061,2025-05-01,1038,499,660,208,Normal
P0061,2025-06-01,572,331,314,114,Normal
P0061,2025-07-01,182,64,273,36,High
P0061,2025-08-01,426,217,269,85,Normal
P0061,2025-09-01,267,131,392,53,High
P0061,2025-10-01,437,123,657,87,High
P0061,2025-11-01,1339,844,769,268,Normal
P0061,2025-12-01,1218,468,755,244,Normal
P0062,2025-01-01,1170,618,1047,234,High
P0062,2025-02-01,596,303,698,119,High
P0062,2025-03-01,750,400,473,150,Normal
P0062,2025-04-01,748,287,631,150,High
P0062,2025-05-01,517,276,283,103,Normal
P0062,2025-06-01,1373,560,1151,275,High
P0062,2025-07-01,971,254,1013,194,High
P0062,2025-08-01,1351,457,1221,270,High
P0062,2025-09-01,304,173,400,61,High
P0062,2025-10-01,815,260,993,163,High
P0062,2025-11-01,1102,659,620,220,Normal
P0062,2025-12-01,902,524,783,180,High
P0063,2025-01-01,339,95,387,68,High
P0063,2025-02-01,1233,508,1090,247,High
P0063,2025-03-01,553,158,803,111,High
P0063,2025-04-01,424,110,615,85,High
P0063,2025-05-01,1054,441,878,211,High
P0063,2025-06-01,617,274,485,123,High
P0063,2025-07-01,1403,657,759,281,Normal
P0063,2025-08-01,333,113,480,67,High
P0063,2025-09-01,1211,674,848,242,Normal
P0063,2025-10-01,1318,480,1168,264,High
P0063,2025-11-01,1412,886,616,282,Normal
P0063,2025-12-01,1287,706,694,257,Normal
P0064,2025-01-01,1089,566,900,218,High
P0064,2025-02-01,1126,346,1019,225,High
P0064,2025-03-01,1291,367,955,258,Normal
P0064,2025-04-01,677,193,937,135,High
P0064,2025-05-01,1323,401,1110,265,High
P0064,2025-06-01,187,53,529,37,High
P0064,2025-07-01,1020,561,548,204,Normal
P0064,2025-08-01,1250,542,1055,250,High
P0064,2025-09-01,751,236,596,150,High
P0064,2025-10-01,273,123,215,55,High
P0064,2025-11-01,1441,906,875,288,Normal
P0064,2025-12-01,1086,459,650,217,Normal
P0065,2025-01-01,236,86,386,47,High
P0065,2025-02-01,477,294,624,95,High
P0065,2025-03-01,1133,425,1076,227,High
P0065,2025-04-01,1411,692,1013,282,Normal
P0065,2025-05-01,1184,304,913,237,High
P0065,2025-06-01,1246,661,861,249,Normal
P0065,2025-07-01,877,508,852,175,High
P0065,2025-08-01,1123,345,1220,225,High
P0065,2025-09-01,1261,664,672,252,Normal
P0065,2025-10-01,535,139,840,107,High
P0065,2025-11-01,836,369,832,167,High
P0065,2025-12-01,400,135,527,80,High
P0066,2025-01-01,1417,802,890,283,Normal
P0066,2025-02-01,708,401,363,142,Normal
P0066,2025-03-01,203,114,372,41,High
P0066,2025-04-01,1305,725,852,261,Normal
P0066,2025-05-01,1202,592,1109,240,High
P0066,2025-06-01,817,401,584,163,Normal
P0066,2025-07-01,1142,435,1177,228,High
P0066,2025-08-01,1471,481,1071,294,Normal
P0066,2025-09-01,1022,375,841,204,High
P0066,2025-10-01,351,145,299,70,High
P0066,2025-11-01,258,111,634,52,High
P0066,2025-12-01,1081,699,826,216,High
P0067,2025-01-01,829,294,982,166,High
P0067,2025-02-01,490,267,576,98,High
P0067,2025-03-01,1105,671,515,221,Normal
P0067,2025-04-01,451,227,295,90,Normal
P0067,2025-05-01,477,137,653,95,High
P0067,2025-06-01,342,186,506,68,High
P0067,2025-07-01,1362,554,1176,272,High
P0067,2025-08-01,294,190,537,59,High
P0067,2025-09-01,928,495,602,186,Normal
P0067,2025-10-01,416,170,638,83,High
P0067,2025-11-01,1103,624,545,221,Normal
P0067,2025-12-01,1111,547,943,222,High
P0068,2025-01-01,493,256,608,99,High
P0068,2025-02-01,1236,402,1164,247,High
P0068,2025-03-01,844,425,455,169,Normal
P0068,2025-04-01,845,450,600,169,Normal
P0068,2025-05-01,1366,783,711,273,Normal
P0068,2025-06-01,1030,458,1040,206,High
P0068,2025-07-01,348,157,410,70,High
P0068,2025-08-01,1146,450,995,229,High
P0068,2025-09-01,1417,794,680,283,Normal
P0068,2025-10-01,1182,600,865,236,Normal
P0068,2025-11-01,522,270,263,104,Normal
P0068,2025-12-01,584,270,318,117,Normal
P0069,2025-01-01,596,278,343,119,Normal
P0069,2025-02-01,638,371,349,128,Normal
P0069,2025-03-01,1058,682,773,212,Normal
P0069,2025-04-01,600,315,533,120,High
P0069,2025-05-01,1407,391,1417,281,High
P0069,2025-06-01,1297,431,1273,259,High
P0069,2025-07-01,1343,555,1191,269,High
P0069,2025-08-01,1100,586,846,220,High
P0069,2025-09-01,167,63,417,33,High
P0069,2025-10-01,308,136,395,62,High
P0069,2025-11-01,558,267,398,112,Normal
P0069,2025-12-01,1370,445,1042,274,High
P0070,2025-01-01,925,347,872,185,High
P0070,2025-02-01,766,226,910,153,High
P0070,2025-03-01,610,306,419,122,Normal
P0070,2025-04-01,1367,841,826,273,Normal
P0070,2025-05-01,156,75,384,31,High
P0070,2025-06-01,940,270,734,188,High
P0070,2025-07-01,1104,642,892,221,High
P0070,2025-08-01,920,317,814,184,High
P0070,2025-09-01,447,167,757,89,High
P0070,2025-10-01,1051,340,1043,210,High
P0070,2025-11-01,984,371,757,197,High
P0070,2025-12-01,1226,701,988,245,High
P0071,2025-01-01,816,386,527,163,Normal
P0071,2025-02-01,1387,872,645,277,Normal
P0071,2025-03-01,1455,891,741,291,Normal
P0071,2025-04-01,616,392,279,123,Normal
P0071,2025-05-01,510,162,755,102,High
P0071,2025-06-01,1482,771,1087,296,Normal
P0071,2025-07-01,190,117,197,38,High
P0071,2025-08-01,769,368,441,154,Normal
P0071,2025-09-01,1332,708,728,266,Normal
P0071,2025-10-01,452,232,288,90,Normal
P0071,2025-11-01,602,237,436,120,Normal
P0071,2025-12-01,353,173,606,71,High
P0072,2025-01-01,778,323,895,156,High
P0072,2025-02-01,340,172,240,68,Normal
P0072,2025-03-01,643,271,453,129,Normal
P0072,2025-04-01,718,288,734,144,High
P0072,2025-05-01,615,334,742,123,High
P0072,2025-06-01,1239,776,905,248,Normal
P0072,2025-07-01,941,244,966,188,High
P0072,2025-08-01,1106,465,902,221,High
P0072,2025-09-01,264,111,595,53,High
P0072,2025-10-01,885,291,888,177,High
P0072,2025-11-01,225,129,294,45,High
P0072,2025-12-01,231,92,324,46,High
P0073,2025-01-01,1097,347,868,219,High
P0073,2025-02-01,569,217,801,114,High
P0073,2025-03-01,1426,453,1122,285,High
P0073,2025-04-01,712,440,385,142,Normal
P0073,2025-05-01,1274,565,734,255,Normal
P0073,2025-06-01,334,144,254,67,High
P0073,2025-07-01,546,175,607,109,High
P0073,2025-08-01,1482,891,875,296,Normal
P0073,2025-09-01,1184,377,975,237,High
P0073,2025-10-01,1060,617,555,212,Normal
P0073,2025-11-01,939,431,658,188,Normal
P0073,2025-12-01,182,53,239,36,High
P0074,2025-01-01,918,241,941,184,High
P0074,2025-02-01,367,121,584,73,High
P0074,2025-03-01,1114,672,919,223,High
P0074,2025-04-01,990,524,799,198,High
P0074,2025-05-01,1230,666,932,246,High
P0074,2025-06-01,458,155,602,92,High
P0074,2025-07-01,1313,636,922,263,Normal
P0074,2025-08-01,254,130,570,51,High
P0074,2025-09-01,246,114,179,49,Normal
P0074,2025-10-01,1436,858,771,287,Normal
P0074,2025-11-01,1379,676,734,276,Normal
P0074,2025-12-01,717,356,757,143,High
P0075,2025-01-01,687,306,806,137,High
P0075,2025-02-01,1084,538,547,217,Normal
P0075,2025-03-01,1090,626,909,218,High
P0075,2025-04-01,952,409,720,190,High
P0075,2025-05-01,398,206,436,80,High
P0075,2025-06-01,567,311,433,113,High
P0075,2025-07-01,1068,678,760,214,Normal
P0075,2025-08-01,561,292,610,112,High
P0075,2025-09-01,1158,520,882,232,High
P0075,2025-10-01,1486,745,1082,297,Normal
P0075,2025-11-01,323,88,316,65,High
P0075,2025-12-01,425,186,248,85,Normal
P0076,2025-01-01,382,98,376,76,High
P0076,2025-02-01,1034,276,1130,207,High
P0076,2025-03-01,206,61,304,41,High
P0076,2025-04-01,559,232,418,112,Normal
P0076,2025-05-01,554,302,423,111,High
P0076,2025-06-01,220,58,204,44,High
P0076,2025-07-01,1436,543,1011,287,Normal
P0076,2025-08-01,384,174,666,77,High
P0076,2025-09-01,1167,626,868,233,Normal
P0076,2025-10-01,1045,544,555,209,Normal
P0076,2025-11-01,372,141,397,74,High
P0076,2025-12-01,1171,572,909,234,High
P0077,2025-01-01,1400,466,978,280,Normal
P0077,2025-02-01,427,142,719,85,High
P0077,2025-03-01,907,506,473,181,Normal
P0077,2025-04-01,454,206,680,91,High
P0077,2025-05-01,1047,410,762,209,Normal
P0077,2025-06-01,1303,788,678,261,Normal
P0077,2025-07-01,200,86,344,40,High
P0077,2025-08-01,1150,628,810,230,Normal
P0077,2025-09-01,1122,370,1135,224,High
P0077,2025-10-01,743,191,692,149,High
P0077,2025-11-01,1301,432,1335,260,High
P0077,2025-12-01,767,407,735,153,High
P0078,2025-01-01,319,109,397,64,High
P0078,2025-02-01,1417,844,624,283,Normal
P0078,2025-03-01,197,70,494,39,High
P0078,2025-04-01,1328,566,1199,266,High
P0078,2025-05-01,285,178,539,57,High
P0078,2025-06-01,917,418,555,183,Normal
P0078,2025-07-01,715,426,620,143,High
P0078,2025-08-01,743,362,715,149,High
P0078,2025-09-01,481,297,606,96,High
P0078,2025-10-01,817,405,665,163,High
P0078,2025-11-01,545,352,604,109,High
P0078,2025-12-01,1127,533,599,225,Normal
P0079,2025-01-01,1155,511,721,231,Normal
P0079,2025-02-01,296,78,432,59,High
P0079,2025-03-01,571,187,714,114,High
P0079,2025-04-01,1356,731,1029,271,High
P0079,2025-05-01,1095,627,945,219,High
P0079,2025-06-01,641,299,360,128,Normal
P0079,2025-07-01,1266,385,1022,253,High
P0079,2025-08-01,1398,697,772,280,Normal
P0079,2025-09-01,1395,634,1236,279,High
P0079,2025-10-01,750,238,783,150,High
P0079,2025-11-01,1125,541,755,225,Normal
P0079,2025-12-01,1283,520,918,257,Normal
P0080,2025-01-01,1306,514,1118,261,High
P0080,2025-02-01,1418,721,879,284,Normal
P0080,2025-03-01,611,268,817,122,High
P0080,2025-04-01,630,201,551,126,High
P0080,2025-05-01,730,307,807,146,High
P0080,2025-06-01,853,475,685,171,High
P0080,2025-07-01,1012,477,937,202,High
P0080,2025-08-01,592,181,507,118,High
P0080,2025-09-01,433,262,625,87,High
P0080,2025-10-01,521,311,533,104,High
P0080,2025-11-01,884,542,530,177,Normal
P0080,2025-12-01,1247,424,825,249,Normal
P0081,2025-01-01,165,102,420,33,High
P0081,2025-02-01,915,575,800,183,High
P0081,2025-03-01,255,149,127,51,Normal
P0081,2025-04-01,882,461,532,176,Normal
P0081,2025-05-01,714,187,932,143,High
P0081,2025-06-01,1398,585,1296,280,High
P0081,2025-07-01,1283,381,1222,257,High
P0081,2025-08-01,834,481,380,167,Normal
P0081,2025-09-01,510,173,444,102,High
P0081,2025-10-01,692,424,650,138,High
P0081,2025-11-01,436,270,323,87,Normal
P0081,2025-12-01,865,355,805,173,High
P0082,2025-01-01,440,262,295,88,Normal
P0082,2025-02-01,498,152,365,100,Normal
P0082,2025-03-01,679,372,451,136,Normal
P0082,2025-04-01,444,141,758,89,High
P0082,2025-05-01,456,200,311,91,Normal
P0082,2025-06-01,905,405,657,181,Normal
P0082,2025-07-01,1243,802,772,249,Normal
P0082,2025-08-01,412,245,343,82,High
P0082,2025-09-01,557,214,560,111,High
P0082,2025-10-01,1072,565,857,214,High
P0082,2025-11-01,1069,634,633,214,Normal
P0082,2025-12-01,372,159,667,74,High
P0083,2025-01-01,792,363,845,158,High
P0083,2025-02-01,1188,493,770,238,Normal
P0083,2025-03-01,1402,905,572,280,Normal
P0083,2025-04-01,425,235,564,85,High
P0083,2025-05-01,305,121,259,61,High
P0083,2025-06-01,342,146,658,68,High
P0083,2025-07-01,966,447,637,193,Normal
P0083,2025-08-01,1388,805,587,278,Normal
P0083,2025-09-01,1374,395,1107,275,High
P0083,2025-10-01,445,204,571,89,High
P0083,2025-11-01,756,334,658,151,High
P0083,2025-12-01,1173,307,1058,235,High
P0084,2025-01-01,1366,577,1117,273,High
P0084,2025-02-01,368,126,621,74,High
P0084,2025-03-01,428,189,450,86,High
P0084,2025-04-01,218,112,169,44,High
P0084,2025-05-01,202,118,532,40,High
P0084,2025-06-01,1075,345,1126,215,High
P0084,2025-07-01,718,380,815,144,High
P0084,2025-08-01,646,310,817,129,High
P0084,2025-09-01,1046,472,927,209,High
P0084,2025-10-01,171,75,204,34,High
P0084,2025-11-01,376,159,549,75,High
P0084,2025-12-01,518,217,604,104,High
P0085,2025-01-01,833,377,660,167,High
P0085,2025-02-01,1070,346,798,214,Normal
P0085,2025-03-01,1259,424,1241,252,High
P0085,2025-04-01,311,116,408,62,High
P0085,2025-05-01,829,507,407,166,Normal
P0085,2025-06-01,1093,389,819,219,Normal
P0085,2025-07-01,529,153,729,106,High
P0085,2025-08-01,892,349,772,178,High
P0085,2025-09-01,571,282,614,114,High
P0085,2025-10-01,830,495,596,166,Normal
P0085,2025-11-01,1338,396,1315,268,High
P0085,2025-12-01,377,96,670,75,High
P0086,2025-01-01,774,382,796,155,High
P0086,2025-02-01,837,464,429,167,Normal
P0086,2025-03-01,1170,479,767,234,Normal
P0086,2025-04-01,1490,475,1139,298,High
P0086,2025-05-01,1366,477,1304,273,High
P0086,2025-06-01,568,336,647,114,High
P0086,2025-07-01,1344,585,973,269,Normal
P0086,2025-08-01,556,215,572,111,High
P0086,2025-09-01,1291,417,1044,258,High
P0086,2025-10-01,443,267,643,89,High
P0086,2025-11-01,239,132,330,48,High
P0086,2025-12-01,411,129,335,82,High
P0087,2025-01-01,756,224,731,151,High
P0087,2025-02-01,171,55,436,34,High
P0087,2025-03-01,990,597,459,198,Normal
P0087,2025-04-01,713,444,557,143,High
P0087,2025-05-01,850,258,1089,170,High
P0087,2025-06-01,1033,548,849,207,High
P0087,2025-07-01,1369,621,964,274,Normal
P0087,2025-08-01,732,258,550,146,High
P0087,2025-09-01,1018,385,791,204,High
P0087,2025-10-01,405,196,440,81,High
P0087,2025-11-01,547,335,456,109,High
P0087,2025-12-01,1118,579,809,224,Normal
P0088,2025-01-01,1122,678,850,224,High
P0088,2025-02-01,1383,847,684,277,Normal
P0088,2025-03-01,1344,747,863,269,Normal
P0088,2025-04-01,824,503,621,165,High
P0088,2025-05-01,1434,919,1013,287,Normal
P0088,2025-06-01,910,304,741,182,High
P0088,2025-07-01,874,441,839,175,High
P0088,2025-08-01,507,307,273,101,Normal
P0088,2025-09-01,829,271,797,166,High
P0088,2025-10-01,1411,688,1169,282,High
P0088,2025-11-01,1422,428,1150,284,High
P0088,2025-12-01,165,85,279,33,High
P0089,2025-01-01,1338,346,1386,268,High
P0089,2025-02-01,1357,662,1033,271,High
P0089,2025-03-01,1147,318,1165,229,High
P0089,2025-04-01,1024,657,845,205,High
P0089,2025-05-01,814,504,541,163,Normal
P0089,2025-06-01,986,527,692,197,Normal
P0089,2025-07-01,1162,452,1166,232,High
P0089,2025-08-01,212,128,383,42,High
P0089,2025-09-01,370,186,506,74,High
P0089,2025-10-01,1335,564,936,267,Normal
P0089,2025-11-01,1031,395,1059,206,High
P0089,2025-12-01,635,397,347,127,Normal
P0090,2025-01-01,1460,598,960,292,Normal
P0090,2025-02-01,723,243,795,145,High
P0090,2025-03-01,1348,631,1136,270,High
P0090,2025-04-01,214,102,487,43,High
P0090,2025-05-01,236,89,496,47,High
P0090,2025-06-01,867,298,669,173,High
P0090,2025-07-01,248,124,276,50,High
P0090,2025-08-01,1448,493,1372,290,High
P0090,2025-09-01,1298,458,1255,260,High
P0090,2025-10-01,715,237,845,143,High
P0090,2025-11-01,262,168,384,52,High
P0090,2025-12-01,1088,454,1128,218,High
P0091,2025-01-01,568,319,349,114,Normal
P0091,2025-02-01,1044,427,1051,209,High
P0091,2025-03-01,1437,921,878,287,Normal
P0091,2025-04-01,1360,618,996,272,Normal
P0091,2025-05-01,548,252,795,110,High
P0091,2025-06-01,581,359,540,116,High
P0091,2025-07-01,1493,707,1272,299,High
P0091,2025-08-01,1479,957,743,296,Normal
P0091,2025-09-01,690,194,644,138,High
P0091,2025-10-01,774,228,689,155,High
P0091,2025-11-01,1472,585,910,294,Normal
P0091,2025-12-01,952,587,707,190,Normal
P0092,2025-01-01,1363,497,994,273,Normal
P0092,2025-02-01,414,263,543,83,High
P0092,2025-03-01,438,275,347,88,High
P0092,2025-04-01,370,95,674,74,High
P0092,2025-05-01,694,419,647,139,High
P0092,2025-06-01,720,407,469,144,Normal
P0092,2025-07-01,603,212,652,121,High
P0092,2025-08-01,1069,504,649,214,Normal
P0092,2025-09-01,184,47,504,37,High
P0092,2025-10-01,305,138,490,61,High
P0092,2025-11-01,1080,563,559,216,Normal
P0092,2025-12-01,769,383,722,154,High
P0093,2025-01-01,781,488,317,156,Normal
P0093,2025-02-01,333,205,544,67,High
P0093,2025-03-01,568,152,768,114,High
P0093,2025-04-01,494,216,419,99,High
P0093,2025-05-01,403,175,557,81,High
P0093,2025-06-01,487,240,465,97,High
P0093,2025-07-01,1268,823,875,254,Normal
P0093,2025-08-01,1009,477,668,202,Normal
P0093,2025-09-01,1456,650,1191,291,High
P0093,2025-10-01,1088,668,901,218,High
P0093,2025-11-01,271,107,647,54,High
P0093,2025-12-01,1126,675,726,225,Normal
P0094,2025-01-01,872,398,611,174,Normal
P0094,2025-02-01,720,333,502,144,Normal
P0094,2025-03-01,1469,813,806,294,Normal
P0094,2025-04-01,1315,649,836,263,Normal
P0094,2025-05-01,737,184,843,147,High
P0094,2025-06-01,1149,304,1129,230,High
P0094,2025-07-01,866,326,1032,173,High
P0094,2025-08-01,914,524,602,183,Normal
P0094,2025-09-01,1138,719,688,228,Normal
P0094,2025-10-01,1257,391,936,251,Normal
P0094,2025-11-01,584,273,769,117,High
P0094,2025-12-01,158,61,109,32,Normal
P0095,2025-01-01,1234,502,1189,247,High
P0095,2025-02-01,550,218,432,110,High
P0095,2025-03-01,156,93,482,31,High
P0095,2025-04-01,225,141,500,45,High
P0095,2025-05-01,1443,813,1127,289,High
P0095,2025-06-01,530,309,556,106,High
P0095,2025-07-01,1314,815,724,263,Normal
P0095,2025-08-01,867,459,847,173,High
P0095,2025-09-01,1133,724,573,227,Normal
P0095,2025-10-01,932,380,599,186,Normal
P0095,2025-11-01,450,125,407,90,High
P0095,2025-12-01,160,75,160,32,High
P0096,2025-01-01,335,135,679,67,High
P0096,2025-02-01,295,170,264,59,High
P0096,2025-03-01,1204,489,1199,241,High
P0096,2025-04-01,1478,656,1078,296,Normal
P0096,2025-05-01,942,555,843,188,High
P0096,2025-06-01,220,113,160,44,Normal
P0096,2025-07-01,782,317,901,156,High
P0096,2025-08-01,751,381,508,150,Normal
P0096,2025-09-01,395,244,213,79,Normal
P0096,2025-10-01,824,350,814,165,High
P0096,2025-11-01,878,352,948,176,High
P0096,2025-12-01,375,181,440,75,High
P0097,2025-01-01,283,87,541,57,High
P0097,2025-02-01,532,325,446,106,High
